name,price,reference_price,reference_unit,supermarket,url,category,insert_date,product_id
ARGAL fuet calidad extra envase 120 gr,1.25,11.36,kg,dia-es,https://www.dia.es/compra-online/productos/charcuteria-y-quesos/curado/fuet-y-longaniza/p/208250,charcuteria_y_quesos_curado_fuet_y_longaniza,2021-03-06 00:00:00,488442529c0030bf98bd77225e357138
TIGER queso fondue classic caja 400 gr,3.85,9.63,kg,dia-es,https://www.dia.es/compra-online/productos/charcuteria-y-quesos/quesos/otros-importacion/p/261168,charcuteria_y_quesos_quesos_tablas,2021-03-06 00:00:00,8ae39e814a97b892769f85ad15990bbf
Helado de chocolate con cacao de ecuador Carte D'or 900 ml.,3.05,6.1,kg,carrefour-es,https://www.carrefour.es/supermercado/helado-de-chocolate-con-cacao-de-ecuador-carte-dor-900-ml/R-VC4AECOMM-455822/p,la_despensa_helados_tarrinas,2021-03-06 00:00:00,d7b8df3e36b582c453bb6650fafd5adc
ROLER hamburguesas de lomo de vaca bandeja 2 uds 240 gr,2.95,12.29,kg,dia-es,https://www.dia.es/compra-online/productos/frescos/carne-y-aves/hamburguesas-y-picadas/p/263753,frescos_carne_y_aves_hamburguesas_y_picadas,2021-03-06 00:00:00,d71662b3ba875e702a5d5d3646859e30
Ginebra Xpress 70 cl.,4.05,5.79,l,carrefour-es,https://www.carrefour.es/supermercado/ginebra-xpress-70-cl/R-VC4AECOMM-504013/p,bebidas_alcoholes_ginebra,2021-03-06 00:00:00,f8f191f3d2e7f14a05a31b706b1c76d0
Kas de limón pack de 2 botellas de 2 l.,2.6,0.65,l,carrefour-es,https://www.carrefour.es/supermercado/kas-de-limon-pack-de-2-botellas-de-2-l-kas/R-526627350/p,bebidas_refrescos_sabores_con_gas,2021-03-06 00:00:00,9931f9fb47644c19b77ee26a411b029a
"Té fermentado natural Kombutxa ecológico 27,5 cl.",2.9,10.55,l,carrefour-es,https://www.carrefour.es/supermercado/te-fermentado-natural-kombutxa-ecologico-27-5-cl/R-VC4AECOMM-509963/p,bebidas_refrescos_te,2021-03-06 00:00:00,c20eb9454ad6d8a3e52ce6370154db7d
Coca Cola light sin cafeína lata 33 cl.,0.75,2.27,l,carrefour-es,https://www.carrefour.es/supermercado/coca-cola-light-sin-cafeina-lata-33-cl-coca-cola/R-520660533/p,bebidas_refrescos_colas,2021-03-06 00:00:00,b5b6a80d2da26d98ecf1c4633cea6930
"Refresco de cola Carrefour classic botella 1,5 l.",0.48,0.32,l,carrefour-es,https://www.carrefour.es/supermercado/refresco-de-cola-carrefour-classic-botella-1-5-l-carrefour/R-fprod1310007/p,bebidas_refrescos_colas,2021-03-06 00:00:00,d49c3063dd50bef31ce97b37fed511cc
Refresco de cola Pepsi pack de 12 latas de 33 cl.,4.8,1.21,l,carrefour-es,https://www.carrefour.es/supermercado/refresco-de-cola-pepsi-pack-de-12-latas-de-33-cl-pepsi/R-521008354/p,bebidas_refrescos_colas,2021-03-06 00:00:00,2a9ae80a3c45a89363e96d7b031774e3
Refresco de cola Carrefour zero lata 25 cl.,0.26,1.04,l,carrefour-es,https://www.carrefour.es/supermercado/refresco-de-cola-carrefour-zero-lata-25-cl-carrefour/R-fprod1390056/p,bebidas_refrescos_colas,2021-03-06 00:00:00,99e7ad43cb6d7172be6765be5ee3b5d7
"Coca Cola zero azúcar zero cafeína botella 1,25 l.",1.38,1.1,l,carrefour-es,https://www.carrefour.es/supermercado/coca-cola-zero-azucar-zero-cafeina-botella-1-25-l-coca-cola/R-prod280207/p,bebidas_refrescos_colas,2021-03-06 00:00:00,5a46d40756942e71998e152668b2a824
Kas de naranja pack de 2 botellas de 2 l.,2.55,0.64,l,carrefour-es,https://www.carrefour.es/supermercado/kas-de-naranja-pack-de-2-botellas-de-2-l-kas/R-526627346/p,bebidas_refrescos_sabores_con_gas,2021-03-06 00:00:00,0fb15a637ca9044c2b92c75122526972
Refresco de cola Pepsi Max zero pack de 2 botellas de 2 l.,2.48,0.62,l,carrefour-es,https://www.carrefour.es/supermercado/refresco-de-cola-pepsi-max-zero-pack-de-2-botellas-de-2-l-pepsi/R-808725958/p,bebidas_refrescos_colas,2021-03-06 00:00:00,ae62ef3423d2b4a02febbbcca0499d2e
Cerveza Clausthaler sin alcohol botella 33 cl.,1.17,3.55,l,carrefour-es,https://www.carrefour.es/supermercado/cerveza-clausthaler-sin-alcohol-botella-33-cl-clausthaler/R-640001887/p,bebidas_cerveza_sin_alcohol,2021-03-06 00:00:00,baa009849bce8834c5f6cce94265003f
Cerveza Cruzcampo Pilsen pack de 12 latas de 33 cl.,6.72,1.7,l,carrefour-es,https://www.carrefour.es/supermercado/cerveza-cruzcampo-pilsen-pack-de-12-latas-de-33-cl-cruzcampo/R-520661323/p,bebidas_cerveza_rubia,2021-03-06 00:00:00,baaf6bff05c5c8eb900296b75cccff38
POWERADE bebida refrescante aromatizada ice storm zero botella 50 cl,1.39,2.78,l,dia-es,https://www.dia.es/compra-online/productos/bebidas/isotonicas-y-energeticas/isotonicas/p/250046,bebidas_isotonicas_y_energeticas_isotonicas,2021-03-06 00:00:00,79d9fe5ead25b3f5a8629a67af0f379e
Pomelo Círculo de Calidad 1 kg aprox,1.75,1.75,kg,carrefour-es,https://www.carrefour.es/supermercado/pomelo-circulo-de-calidad-1-kg-aprox/R-VC4AECOMM-622669/p,el_mercado_frutas_naranjas_y_otros_citricos,2021-03-06 00:00:00,6d8ad09c426320e638209da067f2e5f2
Judias verdes tira Gvtarra 350 g.,2.25,6.43,kg,carrefour-es,https://www.carrefour.es/supermercado/judias-verdes-tira-gvtarra-350-g-gvtarra/R-606700698/p,la_despensa_conservas_sopas_y_precocinados_conservas_de_vegetales,2021-03-06 00:00:00,68380ad69f1cd3e341c7ca3b9c1e1a80
Pimiento del piquillo entero al ajillo Carrefour sin lactosa 225 g.,0.99,4.4,kg,carrefour-es,https://www.carrefour.es/supermercado/pimiento-del-piquillo-entero-al-ajillo-carrefour-sin-lactosa-225-g-carrefour/R-526539375/p,la_despensa_conservas_sopas_y_precocinados_conservas_de_vegetales,2021-03-06 00:00:00,19720d380d69d1bc629e24b0e55b2e5c
Pimientos de piquillo natural Carretilla 290 g.,2.1,9.33,kg,carrefour-es,https://www.carrefour.es/supermercado/pimientos-de-piquillo-natural-carretilla-290-g-carretilla/R-529043513/p,la_despensa_conservas_sopas_y_precocinados_conservas_de_vegetales,2021-03-06 00:00:00,21cb4c9c9b5db935ac12d53ada65e9c8
Caldo de pollo Knorr 1 l.,1.08,1.08,l,carrefour-es,https://www.carrefour.es/supermercado/caldo-de-pollo-knorr-1-l-knorr/R-521005815/p,la_despensa_conservas_sopas_y_precocinados_caldos_sopas_y_pure,2021-03-06 00:00:00,94995aa7870cc7229cdec414c181a3de
Pulpa de tomate Pedro Luis 235 g.,2.1,3.18,kg,carrefour-es,https://www.carrefour.es/supermercado/pulpa-de-tomate-pedro-luis-235-g-pedro-luis/R-prod272657/p,la_despensa_conservas_sopas_y_precocinados_conservas_de_tomate,2021-03-06 00:00:00,fa6072a12e825e12726e7d96b310a004
Baguette precocida Carrefour pack de 2 unidades de 150 g.,0.75,2.5,kg,carrefour-es,https://www.carrefour.es/supermercado/baguette-precocida-carrefour-pack-de-2-unidades-de-150-g-carrefour/R-551901772/p,el_mercado_panaderia_bolleria_y_pasteleria_pan_de_molde_tostado_y_picos,2021-03-06 00:00:00,a06071d024822fcf8e9d12ff897d7b8b
Pan de molde sin corteza Natural 100% Bimbo sin lactosa 450 g.,2.3,5.11,kg,carrefour-es,https://www.carrefour.es/supermercado/pan-de-molde-sin-corteza-natural-100-bimbo-sin-lactosa-450-g-bimbo/R-fprod1330003/p,el_mercado_panaderia_bolleria_y_pasteleria_pan_de_molde_tostado_y_picos,2021-03-06 00:00:00,7e731ecb83c085e8583683cc228d1423
Sal yodada La Flor de Málaga caja de 1000 unidades de 1 g.,3.39,3.39,kg,carrefour-es,https://www.carrefour.es/supermercado/sal-yodada-la-flor-de-malaga-caja-de-1000-unidades-de-1-g/R-VC4AECOMM-529394/p,la_despensa_alimentacion_sales_y_bicarbonatos,2021-03-06 00:00:00,8f42d037c8478c199acb57a03ecf9685
Harina para bizcocho Bizcochona Clásica Harimsa 1 kg.,1.35,1.35,kg,carrefour-es,https://www.carrefour.es/supermercado/harina-para-bizcocho-bizcochona-clasica-harimsa-1-kg-harimsa/R-521012597/p,la_despensa_alimentacion_harinas_y_levaduras,2021-03-06 00:00:00,01a289f63ac1ec1f12126876f793b7cb
Complemento alimenticio en cápsulas Mujer 10 Dieta 10 Vive+ sin gluten y sin lactosa 30 ud.,6.0,25.0,100g,carrefour-es,https://www.carrefour.es/supermercado/complemento-alimenticio-en-capsulas-mujer-10-dieta-10-vive-sin-gluten-y-sin-lactosa-30-ud-vive/R-prod1120239/p,la_despensa_alimentacion_vitaminas_y_complementos,2021-03-06 00:00:00,e55191e22e27676f33ae8ebd21f93ecc
Nata agria Rottaler 200 g.,2.0,10.0,kg,carrefour-es,https://www.carrefour.es/supermercado/nata-agria-rottaler-200-g-rottaler/R-590506282/p,la_despensa_lacteos_nata,2021-03-06 00:00:00,692ffc44e881f44a79e6955cac547ca1
Crema bombón Original Clesa pack de 8 unidades de 125 g.,2.05,2.05,kg,carrefour-es,https://www.carrefour.es/supermercado/crema-bombon-original-clesa-pack-de-8-unidades-de-125-g-clesa/R-fprod1460155/p,la_despensa_yogures_y_postres_natillas_cremas_y_copas,2021-03-06 00:00:00,199d250180c9aaf5874e2766e38c191c
"Paleta serrana Dehesa de Peñaranda pieza 4,5 Kg aprox",23.0,5.41,kg,carrefour-es,https://www.carrefour.es/supermercado/paleta-serrana-dehesa-de-penaranda-pieza-4-5-kg-aprox-selectos-penaranda/R-prod871157/p,el_mercado_charcuteria_jamon_serrano_e_iberico_pieza,2021-03-06 00:00:00,a59c451c39e8a7119db966cad9116793
Mostaza Heinz envase 220 ml.,1.5,6.25,l,carrefour-es,https://www.carrefour.es/supermercado/mostaza-heinz-envase-220-ml-heinz/R-792587788/p,la_despensa_alimentacion_salsas_y_tomate_frito,2021-03-06 00:00:00,89bd2d3e0ba18cd9b0f142b4d196055f
Mayonesa Ybarra sin gluten y sin lactosa envase 400 ml.,1.35,3.37,l,carrefour-es,https://www.carrefour.es/supermercado/mayonesa-ybarra-sin-gluten-y-sin-lactosa-envase-400-ml-ybarra/R-526517459/p,la_despensa_alimentacion_salsas_y_tomate_frito,2021-03-06 00:00:00,a8e9ed74b0fd6a489d278d41efe3e9eb
Spaghettini al huevo Gallo 450 g.,1.34,2.98,kg,carrefour-es,https://www.carrefour.es/supermercado/spaghettini-al-huevo-gallo-450-g-gallo/R-521005688/p,la_despensa_alimentacion_pastas,2021-03-06 00:00:00,c46fd4c7af7e59b71c6e54efabe79ea7
MARTIKO paté de oca superior 75 gr,1.85,24.67,kg,dia-es,https://www.dia.es/compra-online/productos/charcuteria-y-quesos/pates-foie-y-untables/foie/p/213551,charcuteria_y_quesos_pates_foie_y_untables_foie,2021-03-07 00:00:00,9636eb07f4c43d6ea962260c64c64242
PRESIDENT queso emmental envase 250 gr,3.49,13.96,kg,dia-es,https://www.dia.es/compra-online/productos/charcuteria-y-quesos/quesos/emmental-y-gruyere/p/114669,charcuteria_y_quesos_quesos_emmental_y_gruyere,2021-03-07 00:00:00,ff3674a61655217c397d5dc6745877b5
Miel de la tierra de Andalucía El Apicultor 500 g.,6.8,13.6,kg,carrefour-es,https://www.carrefour.es/supermercado/miel-de-la-tierra-de-andalucia-el-apicultor-500-g-el-apicultor/R-prod262105/p,la_despensa_dulce_y_desayuno_miel,2021-03-07 00:00:00,c647671afe0c97984077e767626819e3
Té Rooibos con especias en bolsitas  Hornimans 20 ud.,2.2,73.33,kg,carrefour-es,https://www.carrefour.es/supermercado/te-rooibos-con-especias-en-bolsitas-hornimans-20-ud-hornimans/R-521003161/p,la_despensa_dulce_y_desayuno_infusiones_y_tes,2021-03-07 00:00:00,c5b2fe5c61f7365996652d774c3b741b
Té verde a la menta en bolsitas Hornimans 20 ud.,2.2,73.33,kg,carrefour-es,https://www.carrefour.es/supermercado/te-verde-a-la-menta-en-bolsitas-hornimans-20-ud-hornimans/R-521003193/p,la_despensa_dulce_y_desayuno_infusiones_y_tes,2021-03-07 00:00:00,2cdd4feb101549a218e189b12f211bd4
"Infusión de maca con jengibre, canela y naranja Hornimans 20 ud.",2.2,64.71,kg,carrefour-es,https://www.carrefour.es/supermercado/infusion-de-maca-con-jengibre-canela-y-naranja-hornimans-20-ud-hornimans/R-fprod1410158/p,la_despensa_dulce_y_desayuno_infusiones_y_tes,2021-03-07 00:00:00,9c3395b4e686f2b2db26f913805165aa
Lasaña Boloñesa La Cocinera 530 g.,4.09,7.72,kg,carrefour-es,https://www.carrefour.es/supermercado/lasana-bolonesa-la-cocinera-530-g-la-cocinera/R-521031439/p,la_despensa_conservas_sopas_y_precocinados_platos_preparados,2021-03-07 00:00:00,749063f2b59de871721fdb4fd15cc558
Nachos Doritos Dippas 200 g.,1.71,8.55,kg,carrefour-es,https://www.carrefour.es/supermercado/nachos-doritos-dippas-200-g-doritos/R-prod460541/p,la_despensa_aperitivos_snacks,2021-03-07 00:00:00,5fef0c272fdc937ba6f32b65bdaa0119
CELORRIO corazones de alcachofa 8/12 piezas frasco 165 gr,2.19,13.27,kg,dia-es,https://www.dia.es/compra-online/productos/alimentacion/conservas-vegetales/alcachofa/p/250103,alimentacion_conservas_vegetales_alcachofa,2021-03-07 00:00:00,ba656d58dc6908114e4bb11a5a6716ff
Piruleta de chocolate San Valentín 1 ud,1.5,50.0,kg,carrefour-es,https://www.carrefour.es/supermercado/piruleta-de-chocolate-san-valentin-1-ud/R-VC4AECOMM-445276/p,el_mercado_panaderia_bolleria_y_pasteleria_pasteleria_y_reposteria,2021-03-07 00:00:00,da4640b5c8a978ecbf47479e9cd95e77
Natureo Rosado 2019,7.8,7.8,ud,carrefour-es,https://www.carrefour.es/supermercado/vino-rosado-natureo-75-cl/R-VC4AECOMM-502452/p,bebidas_vinos_rosado,2021-03-07 00:00:00,1e599e6770b467bd6a45c240c3947a17
Tomate cherry 500 g,1.49,2.98,kg,carrefour-es,https://www.carrefour.es/supermercado/tomate-cherry-500-g/R-VC4AECOMM-600248/p,el_mercado_verduras_y_hortalizas_tomates_y_pepinos,2021-03-08 00:00:00,d0f0cfa5e0280ca4f2ce9c1a89804db2
Alubia judión Don Pedro 400 g.,1.37,3.43,kg,carrefour-es,https://www.carrefour.es/supermercado/alubia-judion-don-pedro-400-g-don-pedro/R-782418254/p,la_despensa_conservas_sopas_y_precocinados_platos_tradicionales,2021-03-08 00:00:00,9565925a7d05172c2bb6229762ce954c
Miel dehesa de Extramadura El Apicultor 500 g.,6.8,13.6,kg,carrefour-es,https://www.carrefour.es/supermercado/miel-dehesa-de-extramadura-el-apicultor-500-g-el-apicultor/R-prod262095/p,la_despensa_dulce_y_desayuno_miel,2021-03-08 00:00:00,32e2bd52a427b3d58cf5c039112afb4d
Cereales integrales Golden Grahams Nestlé 420 g.,2.85,6.79,kg,carrefour-es,https://www.carrefour.es/supermercado/cereales-integrales-golden-grahams-nestle-420-g-nestle-golden-grahams/R-839100395/p,la_despensa_dulce_y_desayuno_cereales_y_barritas,2021-03-08 00:00:00,a6ce5c9f8277a6b3c547247ec2c9c63c
CAMPOFRÍO Vegalia lonchas vegetarianas con espárragos sobre 100 gr,1.59,15.9,kg,dia-es,https://www.dia.es/compra-online/productos/charcuteria-y-quesos/cocido/fiambres-ave/p/244953,charcuteria_y_quesos_cocido_fiambres_ave,2021-03-09 00:00:00,82b9e728188add2801784d42e89ac7b6
Fresa ecológica tarrina 250 g,2.49,9.96,kg,carrefour-es,https://www.carrefour.es/supermercado/fresa-ecologica-tarrina-250-g-carrefour/R-prod224486/p,el_mercado_frutas_frutos_del_bosque,2021-03-09 00:00:00,933ee6a37273b01fb784ca2306f987bd
Preparado de soja sabor arándanos ecológico Provamel pack de 4 unidades de 125 g.,3.1,6.2,kg,carrefour-es,https://www.carrefour.es/supermercado/preparado-de-soja-sabor-arandanos-ecologico-provamel-pack-de-4-unidades-de-125-g-provamel/R-fprod1410152/p,la_despensa_yogures_y_postres_vegetal,2021-03-09 00:00:00,16442a466cec91412f3e9f99ac5f108c
Panna cotta de chocolate Danone sin gluten pack de 4 unidades de 100 g.,2.15,5.37,kg,carrefour-es,https://www.carrefour.es/supermercado/panna-cotta-de-chocolate-danone-sin-gluten-pack-de-4-unidades-de-100-g/R-VC4AECOMM-576306/p,la_despensa_yogures_y_postres_otros_postres,2021-03-09 00:00:00,4c9a680b45c888751e58f34b4ce70276
Garbanzos con kale Vegetal Litoral sin gluten sin lactosa 425 g.,2.1,4.94,kg,carrefour-es,https://www.carrefour.es/supermercado/garbanzos-con-kale-vegetal-litoral-sin-gluten-sin-lactosa-425-g-litoral/R-prod1130604/p,la_despensa_conservas_sopas_y_precocinados_platos_tradicionales,2021-03-09 00:00:00,8d097c5a25ea33ec761133a54446142a
Sopa de ave con fideos Gallina Blanca pack de 3 sobres de 76 g.,1.57,6.89,kg,carrefour-es,https://www.carrefour.es/supermercado/sopa-de-ave-con-fideos-gallina-blanca-pack-de-3-sobres-de-76-g-gallina-blanca/R-521029231/p,la_despensa_conservas_sopas_y_precocinados_caldos_sopas_y_pure,2021-03-09 00:00:00,d8f93f4ee20b5a4368ed9ff4a390c4df
Caldo de carne en pastillas Avecrem sin gluten 20 ud.,1.59,7.95,kg,carrefour-es,https://www.carrefour.es/supermercado/caldo-de-carne-en-pastillas-avecrem-sin-gluten-20-ud-avecrem/R-prod1160261/p,la_despensa_conservas_sopas_y_precocinados_caldos_sopas_y_pure,2021-03-09 00:00:00,07c333ed190b75d2d52fcd03ea321db0
Barritas de cereales con chocolate y leche Muesli Hero 6 unidades de 25 g.,1.75,11.67,kg,carrefour-es,https://www.carrefour.es/supermercado/barritas-de-cereales-con-chocolate-y-leche-muesli-hero-6-unidades-de-25-g-hero/R-521003368/p,la_despensa_dulce_y_desayuno_cereales_y_barritas,2021-03-09 00:00:00,a3a00eee8f5f83582a019fffca1ff08f
Nueces con cáscara Carrefour 650 g.,3.78,5.82,kg,carrefour-es,https://www.carrefour.es/supermercado/nueces-con-cascara-carrefour-650-g-carrefour/R-prod271104/p,la_despensa_aperitivos_frutos_secos,2021-03-09 00:00:00,d7843eae00327656e1b84dc5cf94d63a
Galletas rellenas de crema de chocolate Maxi Choc Príncipe pack de 3 unidades de 250 g.,4.5,6.0,kg,carrefour-es,https://www.carrefour.es/supermercado/galletas-rellenas-de-crema-de-chocolate-maxi-choc-principe-pack-de-3-unidades-de-250-g-principe/R-760106983/p,la_despensa_dulce_y_desayuno_galletas,2021-03-09 00:00:00,9858d025234a0c7d628419821787759d
Galletas de avena y naranja Digestive Gullón 425 g.,1.35,3.18,kg,carrefour-es,https://www.carrefour.es/supermercado/galletas-de-avena-y-naranja-digestive-gullon-425-g-gullon/R-871400648/p,la_despensa_dulce_y_desayuno_galletas,2021-03-09 00:00:00,9d3a1766109b633def4f1c61d72972d8
Galletas Digestive Fontaneda 700 g.,2.85,4.07,kg,carrefour-es,https://www.carrefour.es/supermercado/galletas-digestive-fontaneda-700-g-fontaneda/R-701500820/p,la_despensa_dulce_y_desayuno_galletas,2021-03-09 00:00:00,486bb309187b77fe8f2018b49510bf4e
Leche condensada semidesnatada La Lechera 50 sobres de 30 g.,13.0,8.67,kg,carrefour-es,https://www.carrefour.es/supermercado/leche-condensada-semidesnatada-la-lechera-50-sobres-de-30-g/R-VC4AECOMM-433542/p,la_despensa_lacteos_leche_condensada_evaporada_y_en_polvo,2021-03-09 00:00:00,12eae0a2e0034cd0a63d9afdcc1c1ff4
Vino D.O. Toro tinto roble Pata Negra 75 cl.,5.25,5.25,ud,carrefour-es,https://www.carrefour.es/supermercado/vino-do-toro-tinto-roble-pata-negra-75-cl-pata-negra/R-prod1120049/p,bebidas_vinos_tinto,2021-03-09 00:00:00,7a5192ae12dff407397234f2d60ef0a0
Harina para pan rústico Carrefour 1 kg.,1.24,1.24,kg,carrefour-es,https://www.carrefour.es/supermercado/harina-para-pan-rustico-carrefour-1-kg-carrefour/R-fprod1280503/p,la_despensa_alimentacion_harinas_y_levaduras,2021-03-10 00:00:00,4cbff177dbf80367571e59c54d58f7bf
Fideos de arroz integral Vermicelli Tiger Khan sin gluten 180 g.,2.09,11.61,kg,carrefour-es,https://www.carrefour.es/supermercado/fideos-de-arroz-integral-vermicelli-tiger-khan-sin-gluten-180-g-tiger-khan/R-prod240463/p,la_despensa_alimentacion_arroz_y_cous_cous,2021-03-10 00:00:00,c0effa7da95511eb0bc7df26630d71ea
DOLCE GUSTO cappuccino 16 cápsulas caja 200 gr,4.69,0.29,ud,dia-es,https://www.dia.es/compra-online/productos/desayuno-dulces-y-pan/cafe/capsulas/p/86873,desayuno_dulces_y_pan_cafe_capsulas,2021-03-10 00:00:00,6df7bad70e09a7800bd0977b4b67c7f3
Queso tierno lonchas García Baquero 150 g.,2.4,16.0,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-tierno-lonchas-garcia-baquero-150-g-garcia-baquero/R-590505800/p,el_mercado_quesos_tierno,2021-03-10 00:00:00,8c4da8ffe96911eefbfaec4e072abc3f
Queso tierno en lonchas El Ventero sin gluten 80 g.,1.07,13.37,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-tierno-en-lonchas-el-ventero-sin-gluten-80-g-el-ventero/R-fprod1250103/p,el_mercado_quesos_tierno,2021-03-10 00:00:00,710425d7cf3520f23d8eb40d4978a0e0
Galantina con aceitunas y pimiento Campofrío sin gluten 100 g.,1.29,12.9,kg,carrefour-es,https://www.carrefour.es/supermercado/galantina-con-aceitunas-y-pimiento-campofrio-sin-gluten-100-g/R-VC4AECOMM-526417/p,el_mercado_charcuteria_fiambre_de_pavo_y_pollo,2021-03-10 00:00:00,417cbea1ca83be33c5b94b2fdd52db8d
Queso tierno reducido en grasa Navidul 75 g.,1.0,13.33,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-tierno-reducido-en-grasa-navidul-75-g-navidul/R-prod381129/p,el_mercado_quesos_tierno,2021-03-10 00:00:00,5762155259f326f1a08a570f28bc70e9
Masa para pizza estilo americano Carrefour sin lactosa 550 g.,2.6,4.73,kg,carrefour-es,https://www.carrefour.es/supermercado/masa-para-pizza-estilo-americano-carrefour-sin-lactosa-550-g-carrefour/R-fprod1420257/p,el_mercado_panaderia_bolleria_y_pasteleria_masa_fresca_y_bases,2021-03-10 00:00:00,ab0722d18c29b08ddc48ef118a698af5
DIA DELICIOUS arroz risotto paquete 500 gr,1.08,2.16,kg,dia-es,https://www.dia.es/compra-online/productos/alimentacion/arroz/especial-integral-y-semolas/p/146431,alimentacion_arroz_especial_integral_y_semolas,2021-03-10 00:00:00,4f7c586ded95c40def012fc4f0ce07d0
Chorizo de pueblo dulce extra sarta Revilla 250 g.,3.65,14.6,kg,carrefour-es,https://www.carrefour.es/supermercado/chorizo-de-pueblo-dulce-extra-sarta-revilla-250-g-revilla/R-521030890/p,el_mercado_charcuteria_chorizo_lomo_y_otros,2021-03-10 00:00:00,caa0b06fb9e71eb852cdff0b04b49939
Queso curado mezcla Granja la Luz 1.5 kg aprox,13.43,8.95,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-curado-mezcla-granja-la-luz-15-kg-aprox-granja-la-luz/R-prod1140061/p,el_mercado_quesos_curado,2021-03-10 00:00:00,bcde4ba3f18e8ae72ecce10952bfb43b
Queso curado mezcla Boffard cuña 1/4 250 g aprox,10.46,13.95,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-curado-mezcla-boffard-cuna-1-4-250-g-aprox-boffard/R-prod1060122/p,el_mercado_quesos_anejo,2021-03-10 00:00:00,4f83e96dca5b734ba891e04782c5c7d2
"Queso de mezcla viejo oveja y vaca Legio 1/2 pieza 1,250 Kg",14.9,11.92,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-de-mezcla-viejo-oveja-y-vaca-legio-1-2-pieza-1-250-kg/R-prod730709/p,el_mercado_quesos_anejo,2021-03-10 00:00:00,bfce23213fd11af014de5afa09961ebd
Queso rallado especial para fundir y gratinar García Baquero 110 g.,1.24,11.27,kg,carrefour-es,https://www.carrefour.es/supermercado/queso-rallado-especial-para-fundir-y-gratinar-garcia-baquero-110-g-garcia-baquero/R-784547089/p,el_mercado_quesos_semicurado,2021-03-10 00:00:00,f273c400fc4f43662f3a6b0b6770bf5f
Chorizo de cerdo ibérico oreado La Nuncia 400 g,4.18,10.45,kg,carrefour-es,https://www.carrefour.es/supermercado/chorizo-de-cerdo-iberico-oreado-la-nuncia-400-g-la-nuncia/R-732408768/p,el_mercado_carniceria_otras_carnes,2021-03-10 00:00:00,141b8068a6c006c9a7038ba336155eef
Longaniza blanca fresca de cerdo ibérico La Nuncia 300 g,4.38,10.95,kg,carrefour-es,https://www.carrefour.es/supermercado/longaniza-blanca-fresca-de-cerdo-iberico-la-nuncia-300-g-la-nuncia/R-732408754/p,el_mercado_carniceria_otras_carnes,2021-03-10 00:00:00,6f72baa55ecbb32e2e8342081c7bd27b
Chorizo criollo Ibérico La Nuncia 400 g,4.38,10.95,kg,carrefour-es,https://www.carrefour.es/supermercado/chorizo-criollo-iberico-la-nuncia-400-g-la-nuncia/R-735906220/p,el_mercado_carniceria_otras_carnes,2021-03-10 00:00:00,24367e9574657134cd8e5c414ba6b7b8
Fuet original Navidul 150 g.,2.0,13.33,kg,carrefour-es,https://www.carrefour.es/supermercado/fuet-original-navidul-150-g-navidul/R-prod780423/p,el_mercado_charcuteria_salchichon_salami_y_fuet,2021-03-10 00:00:00,47eaa0333434a5f48fc9562fbf5c3432
Vino D.O. Cataluña rosado René Barbier 75 cl.,3.9,3.9,ud,carrefour-es,https://www.carrefour.es/supermercado/vino-do-cataluna-rosado-rene-barbier-75-cl-rene-barbier/R-520662827/p,bebidas_vinos_rosado,2021-03-10 00:00:00,9c76ccd061a2a295d9b02da3109dbdaf
Marqués De Cáceres Blanco 2020,5.9,5.9,ud,carrefour-es,https://www.carrefour.es/supermercado/vino-blanco-verdejo-marques-de-caceres-do-rueda-75-cl-marques-de-caceres/R-799715334/p,bebidas_vinos_blanco,2021-03-10 00:00:00,212db2a450e94319f91b2a79d3a1f5e2
Preparado para flan Royal 558 g.,4.65,8.33,kg,carrefour-es,https://www.carrefour.es/supermercado/preparado-para-flan-royal-558-g-royal/R-521004417/p,la_despensa_dulce_y_desayuno_reposteria_para_preparar,2021-03-10 00:00:00,330a6239ee527ae155a445a3bff76401
Preparado de soja sabor melocotón y mango ecológico Provamel sin gluten pack de 4 unidades de 125 g.,3.1,6.2,kg,carrefour-es,https://www.carrefour.es/supermercado/preparado-de-soja-sabor-melocoton-y-mango-ecologico-provamel-sin-gluten-pack-de-4-unidades-de-125-g-provamel/R-fprod1410155/p,la_despensa_yogures_y_postres_vegetal,2021-03-10 00:00:00,c3226b1be074791bdc4b4e0bb5c307d9
Secreto de cerdo ibérico fresco Del alma al vacío 500 g aprox,8.35,16.7,kg,carrefour-es,https://www.carrefour.es/supermercado/secreto-de-cerdo-iberico-fresco-del-alma-al-vacio-500-g-aprox/R-VC4AECOMM-477581/p,el_mercado_carniceria_cerdo,2021-03-11 00:00:00,1f7176fb6e3d458fbaaa1c3a066c918a
Solomillo de cerdo ibérico fresco Del alma al vacío 500 g aprox,7.95,15.9,kg,carrefour-es,https://www.carrefour.es/supermercado/solomillo-de-cerdo-iberico-fresco-del-alma-al-vacio-500-g-aprox/R-VC4AECOMM-477580/p,el_mercado_carniceria_cerdo,2021-03-11 00:00:00,f194d50d0584e5cd99a6e38b82def452
